y,proba
0.0,0.2929261530550831
0.0,0.14220770162052604
0.0,0.4660222603663141
0.0,0.30964185469624417
0.0,0.10847593155904983
0.0,0.17894653407905448
0.0,0.1780010937990096
0.0,0.37661375915281137
0.0,0.3849571776226062
0.0,0.17930108462230726
0.0,0.41342729595382555
0.0,0.1911128565095172
0.0,0.4472786636390327
0.0,0.24620803931337887
0.0,0.18073505634861523
0.0,0.46042946865047885
0.0,0.3626480018170689
0.0,0.3803974669629928
0.0,0.25437049522908467
0.0,0.21948136162803056
0.0,0.48392287709190307
0.0,0.19321530559400346
0.0,0.25957020067383973
0.0,0.17824990833704663
0.0,0.43867496031299336
0.0,0.344178831408809
0.0,0.23433890013849368
0.0,0.4579346527493532
0.0,0.4635665430560153
0.0,0.44595644739954166
0.0,0.3192211454218567
0.0,0.1343428146431735
0.0,0.3580606294493034
0.0,0.10897030864019275
0.0,0.3304834915945938
0.0,0.27196866098153666
0.0,0.21734046219033432
0.0,0.30809241014866817
0.0,0.33404296625427815
0.0,0.26427088830865864
0.0,0.23494303921060436
0.0,0.27878668085712166
0.0,0.20774385678038218
0.0,0.3636625320429776
0.0,0.22148479588892
0.0,0.484662834510575
0.0,0.330940403983995
0.0,0.11740777759118849
0.0,0.15390459608360607
0.0,0.43918553246727
0.0,0.3996144392113504
0.0,0.4694157418737729
0.0,0.504862324634795
0.0,0.29682740872747704
0.0,0.3154894878718457
0.0,0.14587439734269292
0.0,0.13035816531851988
0.0,0.4802231796840135
0.0,0.14007589417914712
0.0,0.39743364545673965
0.0,0.4495364978443931
0.0,0.48306998316306904
0.0,0.4378116474947109
0.0,0.25135668065945005
0.0,0.22604278151868487
0.0,0.2066926402606501
0.0,0.44026565967008113
0.0,0.27177720070597
0.0,0.46478514821091277
0.0,0.1722369117810408
0.0,0.3096057715181111
0.0,0.2686764176731161
0.0,0.15145653692003327
0.0,0.289239369801786
0.0,0.23234975787967446
0.0,0.4336497868063086
0.0,0.44161175080335346
0.0,0.11337639575182919
0.0,0.13866430663690993
0.0,0.27558782316430974
0.0,0.34496176189619115
0.0,0.27413312787706423
0.0,0.4779331199957747
0.0,0.2024033714407922
0.0,0.3415143198036492
0.0,0.10287028399497063
0.0,0.15553659726977237
0.0,0.3264397316815335
0.0,0.3693271104730278
0.0,0.1629081729033217
0.0,0.18564669250074173
0.0,0.1302349019668108
0.0,0.15032050478128856
0.0,0.45540958159216816
0.0,0.11059101457686751
0.0,0.431511095470964
0.0,0.13370990344659564
0.0,0.44711412434500275
0.0,0.21984952050438183
0.0,0.4000296735468777
0.0,0.4112187132681967
0.0,0.4306567435825699
0.0,0.22309669653121458
0.0,0.4268357745670499
0.0,0.22940032995626974
0.0,0.3413600510005298
0.0,0.16686996865025938
0.0,0.432711093940242
0.0,0.3695265664488807
0.0,0.26129474303173433
0.0,0.13548734920503136
0.0,0.3545854507023738
0.0,0.4805336041990762
0.0,0.23736564410344294
0.0,0.33346803410029957
0.0,0.31283748799730915
0.0,0.1943406621145861
0.0,0.14776660633879335
0.0,0.19328502380575568
0.0,0.11078838909172294
0.0,0.4364489861008499
0.0,0.25346173247597636
0.0,0.33012236617252366
0.0,0.2570961215122041
0.0,0.1292770151576556
0.0,0.11656517937147182
0.0,0.47274832566347125
0.0,0.31904610651112925
0.0,0.16070778017625226
0.0,0.1772441152993789
0.0,0.35247655050023863
0.0,0.3188733532286071
0.0,0.3408988639614381
0.0,0.2655779850523087
0.0,0.3232374963243735
0.0,0.14539554958298137
0.0,0.31017847495804735
0.0,0.2261966580250712
0.0,0.31233147978668674
0.0,0.36772914088230135
0.0,0.19393698261162146
0.0,0.3023841604328229
0.0,0.2703715440589367
0.0,0.37192395147750534
0.0,0.49899706502042496
0.0,0.3847677714419432
0.0,0.23406132713703906
0.0,0.15003408341511704
0.0,0.5065927364282913
0.0,0.11142352499101872
0.0,0.2885976558536773
0.0,0.3639927079745948
0.0,0.22264222817647955
0.0,0.41620903943971843
0.0,0.37670404246647937
0.0,0.3670277647100263
0.0,0.20080424862783897
0.0,0.47121526483167564
0.0,0.16162198559550156
0.0,0.4402830439290779
0.0,0.3757281084267272
0.0,0.30619975823660994
0.0,0.3455869206652272
0.0,0.3911799922542589
0.0,0.3137123776472038
0.0,0.17256073547821107
0.0,0.23146707824543344
0.0,0.4928852818421908
0.0,0.39496605198010715
0.0,0.17132116595463923
0.0,0.26008228133374345
0.0,0.34732612072115215
0.0,0.43998223576792006
0.0,0.4776579827037418
0.0,0.16820794270389167
0.0,0.503538857376534
0.0,0.41296859457650437
0.0,0.45127043358446617
0.0,0.3238728180392
0.0,0.4315532480241352
0.0,0.3919314609037827
0.0,0.32718363537268347
0.0,0.41253734062301484
0.0,0.3915731293005862
0.0,0.3785960514774994
0.0,0.3821150501434626
0.0,0.1004523331576671
0.0,0.32914703500742093
0.0,0.33048936020399255
0.0,0.24320520954674427
0.0,0.19937357447493306
0.0,0.17383835429949296
0.0,0.24631965275241038
0.0,0.3214115323313904
0.0,0.49813418423771694
0.0,0.3373679301700018
0.0,0.4887674263092594
0.0,0.32052837243277466
0.0,0.21454899078762332
0.0,0.3642125097420372
0.0,0.21383328111804606
0.0,0.2748154572517968
0.0,0.3607286209395685
0.0,0.10069841498900937
0.0,0.3042763819663058
0.0,0.4122457577938632
0.0,0.38533187257024826
0.0,0.26316041533491646
0.0,0.19486475102211764
0.0,0.2237082662710125
0.0,0.29655520048071615
0.0,0.10768908642990586
0.0,0.4238365881669933
0.0,0.3712773773295631
0.0,0.15889382270217534
0.0,0.11581548794989402
0.0,0.3579328138233817
0.0,0.19413642377195583
0.0,0.33332691497630607
0.0,0.40514308824860434
0.0,0.2777099498421297
0.0,0.14493433633983804
0.0,0.11524581450019979
0.0,0.4483000584236403
0.0,0.1689149213995595
0.0,0.1626821290208511
0.0,0.10846466695024043
0.0,0.1883760140457385
0.0,0.3603867640083367
0.0,0.34164713406176184
0.0,0.3206571912149365
0.0,0.3191097438914172
0.0,0.17463671266347539
0.0,0.49958027569561936
0.0,0.29450009360023527
0.0,0.4772339181449434
0.0,0.31082228044786686
0.0,0.49171961760061256
0.0,0.26670755307017835
1.0,0.47626143105036844
0.0,0.11831917285821023
0.0,0.25847707293910477
0.0,0.4146804408962197
0.0,0.16560115635294853
0.0,0.18773530120828208
0.0,0.15447823395821064
0.0,0.14211279950516087
0.0,0.3951093119349409
0.0,0.3289048683348915
0.0,0.27947982056368414
0.0,0.16851114005823487
0.0,0.4883751686001486
0.0,0.2595829130097339
0.0,0.2901411416901468
0.0,0.1617809360576029
0.0,0.3105731740289458
0.0,0.11908340908720436
0.0,0.42172478219166787
0.0,0.17376031342269319
0.0,0.1578350047897099
0.0,0.23135916524993466
0.0,0.17217885446609357
0.0,0.280365790684456
0.0,0.19237954321858242
0.0,0.42084779308417763
0.0,0.2749828022156816
0.0,0.16000966333406327
0.0,0.4241124745528094
0.0,0.4130659834662803
0.0,0.24931209707687965
0.0,0.4496665064498011
0.0,0.15132280846587132
0.0,0.23329123479879352
0.0,0.4342622335002544
0.0,0.393269316380528
0.0,0.33165308168468793
0.0,0.10850787732570663
0.0,0.35945256327071495
0.0,0.13447142612257992
0.0,0.4383468023702062
0.0,0.4092198112415196
0.0,0.40400113818679595
0.0,0.13918679349309324
0.0,0.3360904758611788
0.0,0.13004641541665712
0.0,0.5071984309308517
0.0,0.27044964424917783
0.0,0.4401365408044551
0.0,0.36873009882563546
0.0,0.3440255189449668
0.0,0.30168947280670755
0.0,0.12654704458813043
0.0,0.2625251855633285
0.0,0.4285608887254678
0.0,0.2415841929395901
0.0,0.4149369579379648
0.0,0.46973168517924224
0.0,0.2830984004616911
0.0,0.45181479780768774
0.0,0.3264398457307821
0.0,0.3764346575680194
0.0,0.20699878459221205
0.0,0.2268868680344371
0.0,0.41748076455684013
0.0,0.3672999651166876
0.0,0.1726005590738059
0.0,0.24400534676362023
0.0,0.2712456025473937
0.0,0.2605811844316921
0.0,0.1875645262583598
0.0,0.4549624634442536
0.0,0.2736213295584776
0.0,0.3397910411208045
0.0,0.2542382617064308
0.0,0.31663036937274003
0.0,0.4454023929464507
0.0,0.21511943158338573
0.0,0.4933895454527275
0.0,0.2292308703898089
0.0,0.352063038548764
0.0,0.21879849537646767
0.0,0.4815530557767116
0.0,0.4734557662175537
0.0,0.20243247216947768
0.0,0.46778871837500036
0.0,0.2096674144205054
0.0,0.13477005175661777
0.0,0.31924219273501
0.0,0.37867122255191243
0.0,0.38200595742834675
0.0,0.3581907442623884
0.0,0.3755417260473386
0.0,0.2969775630040682
0.0,0.10775233030246383
0.0,0.4280225198705788
0.0,0.20123151569114922
0.0,0.10663625239774559
0.0,0.22151974571291289
0.0,0.2839228115308202
0.0,0.42144722699798776
0.0,0.2109654033563308
0.0,0.5009510268523951
0.0,0.4761005257259888
0.0,0.11048977915861312
0.0,0.14253376494106965
0.0,0.10922911795322704
0.0,0.17364163345350014
0.0,0.47582116764040994
0.0,0.3809994335600161
0.0,0.27534332422492325
0.0,0.2194563706276975
0.0,0.44231545251003745
0.0,0.3807528440033141
0.0,0.2666856579603105
0.0,0.30372691331485546
0.0,0.497893813496031
0.0,0.49745020089977054
0.0,0.4546433100915016
0.0,0.34615516212766806
0.0,0.40700030979761914
0.0,0.4965058846835062
0.0,0.21332182460633928
0.0,0.4121763343964484
0.0,0.4430693899533398
0.0,0.2471435978596675
0.0,0.24914987348781006
0.0,0.48698861102670554
0.0,0.40556952825003745
0.0,0.300195278702444
0.0,0.17275653773315547
0.0,0.3754676229894439
0.0,0.3992411464205995
0.0,0.1596227773462512
0.0,0.18588393849275647
0.0,0.3660388822754703
0.0,0.4547433747792149
0.0,0.41329398088762137
0.0,0.4331882751284122
0.0,0.11691316133491636
0.0,0.24963107572267923
0.0,0.22317857285226347
0.0,0.3451073469522752
0.0,0.486749638091869
0.0,0.23189350794382216
0.0,0.28934949873260934
0.0,0.10695261562373604
0.0,0.47182140462925515
0.0,0.3520059488427765
0.0,0.35601843490827056
0.0,0.33276811447870924
1.0,0.41854798879930444
0.0,0.5066661237662592
0.0,0.22729471767150083
0.0,0.25307436256790733
0.0,0.281485195911779
0.0,0.220928785429719
0.0,0.4776646167219831
0.0,0.1418562941833897
0.0,0.30613598013793
0.0,0.2319130356438145
0.0,0.3883907797323122
0.0,0.19073350177177395
0.0,0.3996622835792074
0.0,0.304653009381821
0.0,0.18720747192029746
0.0,0.2401321723596674
0.0,0.23034912345456973
0.0,0.2787273047776848
0.0,0.4718807842649022
0.0,0.4014831467217539
0.0,0.417121214672763
0.0,0.4726128147288541
0.0,0.19460631448501325
0.0,0.36239834867263965
0.0,0.15801357549707054
0.0,0.5017930355802136
0.0,0.4313048847420292
0.0,0.12872373528204298
0.0,0.3312615999694033
0.0,0.28546401858499637
0.0,0.5065605455566453
0.0,0.38985617943168327
0.0,0.13476855708899843
0.0,0.1630055630320922
0.0,0.41929662334945506
0.0,0.2642695877504534
0.0,0.17529950460766702
0.0,0.19340074643661648
0.0,0.18903478912536317
0.0,0.37794411068425526
0.0,0.362217761181836
0.0,0.13305922476337734
0.0,0.15827500665579977
0.0,0.48654514807861093
0.0,0.2771279703773645
0.0,0.3572938941795569
0.0,0.4514145352943286
0.0,0.12786438348931367
0.0,0.2605572344247476
1.0,0.510264685027965
0.0,0.39423624396494783
0.0,0.13905630923750645
0.0,0.12111823839870707
0.0,0.2603172604467929
0.0,0.5080020424768948
0.0,0.2425355124257345
0.0,0.26609868016530436
0.0,0.4793091187221479
0.0,0.3779650891305115
0.0,0.1509428213553176
0.0,0.21831898398069705
0.0,0.41780972374809633
0.0,0.18360282392173016
0.0,0.1724056725054833
0.0,0.287742955824324
0.0,0.10241201361038037
0.0,0.3787735555750863
0.0,0.13918261120314035
0.0,0.13241484620749983
0.0,0.13615334167441046
0.0,0.3941492984285987
0.0,0.3601496079839869
0.0,0.2653073340993092
0.0,0.42370163115665294
0.0,0.19855813469806055
0.0,0.47207514092799674
0.0,0.4750532934310695
0.0,0.43843287475624615
0.0,0.14701776961509241
0.0,0.35969139749088774
0.0,0.10272614924648975
0.0,0.48028516594149184
0.0,0.3785622954496348
0.0,0.2302389794601635
0.0,0.20916699593428945
0.0,0.44660485364379865
0.0,0.5085434182055162
0.0,0.502641150887847
0.0,0.20027314570544572
0.0,0.36880242662909957
0.0,0.4863239025907157
0.0,0.4550824063948853
0.0,0.13462655832908116
0.0,0.3210858249155177
0.0,0.501466567247632
0.0,0.4311173210850453
0.0,0.16229257199573235
0.0,0.2156358630663117
0.0,0.2221849685054477
0.0,0.3493955905318329
0.0,0.18139007377490102
0.0,0.16993220604544934
0.0,0.2766493786827131
0.0,0.20236204903200072
0.0,0.3894976242771204
0.0,0.3081972145965296
0.0,0.3458512441765442
0.0,0.3170742425994997
0.0,0.4921502162981507
0.0,0.2026262254650832
0.0,0.3305101957644079
0.0,0.31844578478460944
0.0,0.28080968498763814
0.0,0.4896259955762836
0.0,0.3914130548741339
0.0,0.27562839566154373
0.0,0.2814773118322389
0.0,0.14565320920753974
0.0,0.26817754520821097
0.0,0.2024614675719162
0.0,0.26304103595637596
0.0,0.35968738407388146
0.0,0.3853833230032425
0.0,0.1449003936887973
0.0,0.41428512956139407
0.0,0.244605807746612
0.0,0.3662047154112965
0.0,0.4505533617522648
0.0,0.19694002564208943
0.0,0.30226978889506195
0.0,0.40120102197976437
0.0,0.3563805309495133
0.0,0.5090208622811124
0.0,0.26305987955811994
0.0,0.2486333930168688
0.0,0.28399812608840463
0.0,0.1997733189039162
0.0,0.27617250579085617
0.0,0.1015446947015388
0.0,0.2190558416859884
0.0,0.1945330064484301
0.0,0.22558498150350031
0.0,0.29767947566519004
0.0,0.382315517285737
0.0,0.331134969788803
0.0,0.10447750434990774
0.0,0.4298997759651726
0.0,0.33055751590173765
0.0,0.46967836186620104
0.0,0.45210342872122644
0.0,0.3805159351891664
0.0,0.17833011655559283
0.0,0.280605208692177
0.0,0.12877644920214504
0.0,0.14858475803609628
0.0,0.3749344161849706
0.0,0.14339509967880804
0.0,0.4683938304278047
0.0,0.13525396911087587
0.0,0.18538159583070377
0.0,0.2757288997307163
0.0,0.2592843316732555
0.0,0.4336244140858274
0.0,0.22625391485950747
0.0,0.43730072232516726
0.0,0.3309668990544682
0.0,0.32405716250704625
0.0,0.46275160563155915
0.0,0.2911035347236957
0.0,0.42523792035613595
1.0,0.444755789290559
0.0,0.13687200943444766
0.0,0.3125309815459725
0.0,0.30756018712684574
0.0,0.2754035576561181
0.0,0.3794623110144687
0.0,0.48486104632077076
0.0,0.11670383360614303
0.0,0.18908790754729637
