y,prob
0,0.32898031054316346
0,0.13545732723700032
0,0.3922687599787841
0,0.35574200507756826
0,0.3133600825393522
0,0.24947678881722524
0,0.1431597978682131
0,0.19801679414671824
0,0.6409338114632143
0,0.18683950965468946
0,0.12599934275085867
0,0.2954015941233248
0,0.4864828530195597
0,0.15027094692797272
0,0.1051463823060732
0,0.37979448586702347
0,0.2290180712132841
0,0.3212425708770752
0,0.33544729670157303
0,0.2990825146033957
0,0.25954333269918284
0,0.3764521834012624
0,0.2270598041044699
0,0.16449715640093832
0,0.4297267351601575
0,0.2346994707713256
0,0.1463846882452836
0,0.2719195879794456
0,0.13603459822164998
0,0.1214953081027882
0,0.3179101911751
0,0.4716513475050798
0,0.046959301909884836
0,0.14530458401989288
0,0.3668284045683371
0,0.09749092443569284
0,0.275820880322843
0,0.2332809124443982
0,0.12384306901210065
0,0.17063796198045889
0,0.08912072189756337
0,0.17571705096476786
0,0.14783490831787527
0,0.17221696312363088
0,0.17393800052436625
0,0.20690523208798586
0,0.10392411898922273
0,0.07561412131464162
0,0.2370295993782379
0,0.04833235933973978
0,0.1921908629907144
0,0.436774483403644
0,0.19444640826534576
0,0.06004191854515595
0,0.12804694795930704
0,0.2245263763376184
0,0.2399480020677721
0,0.18329017790588176
0,0.039494978414999486
0,0.2964121377145922
0,0.03497270474562775
0,0.09678451273892373
0,0.16319866981860753
0,0.14460293505642866
0,0.18701631716779765
0,0.1174713373184204
0,0.1252124551180247
0,0.1857149359342214
0,0.15546452515834086
0,0.13590392389812989
0,0.1818808687699808
0,0.2900460402707796
0,0.20122232872086604
0,0.2295655543739731
0,0.2239378304094881
0,0.07529088613149283
0,0.20911705332833366
0,0.15615229832159505
0,0.07309347713315806
0,0.16555165600132293
0,0.06119591642070465
0,0.15639999508857727
0,0.07325649100380971
0,0.03280642064842021
0,0.1971758571830956
0,0.058470131577672224
0,0.06896826383229847
0,0.06561692018766663
0,0.060761864120895785
0,0.1500665827377422
0,0.04473151226301453
0,0.4710829992954796
0,0.2359332861127081
0,0.17120141274220235
0,0.044732654416883344
0,0.3209311384204272
0,0.04315025419802277
0,0.05701982652818838
0,0.23579942374616056
0,0.17133375357937164
0,0.0672174337747935
0,0.050461997856964924
0,0.22356196593593905
0,0.23178435016322785
0,0.2857588839692038
0,0.1740644630548116
0,0.0787039004467629
0,0.18757570071800334
0,0.10433987346855368
0,0.06693784610645193
0,0.3115690559954256
0,0.10769675390140432
0,0.040876145298416544
0,0.06247183922174815
0,0.1774764640911205
0,0.2634145069766689
0,0.17008670036857187
0,0.12410332786070333
0,0.08887404686695821
0,0.0539163471879186
0,0.043861522867872926
0,0.035116785281413265
0,0.3188773256701392
0,0.052498210120845434
0,0.052498210120845434
0,0.02839574137249512
0,0.15214590768556335
0,0.25558358591956065
0,0.04466984239784444
0,0.3316949984511813
0,0.32892637760252563
0,0.2986772479237737
0,0.04449561157742066
0,0.05893032293061951
0,0.25513949426444804
0,0.0979620186058251
0,0.039080987105498455
0,0.10547556587167684
0,0.26041941193712725
0,0.1547225367378544
0,0.1322280587376775
0,0.2647380943636637
0,0.040924023937534686
0,0.21977596468216665
0,0.03691677789430359
0,0.03984311303576904
0,0.0527615772711264
0,0.21479763090610504
0,0.030268601469091494
0,0.1034740837844642
0,0.07424342310106435
0,0.1129476621344283
0,0.03703610639314392
0,0.05831332786663158
0,0.20536180122478587
0,0.05512689738660248
0,0.03415431203068908
0,0.03457194405633046
0,0.043824522881894534
0,0.03191340452915914
0,0.05080466979258769
0,0.1568929005313564
0,0.14166476275469808
0,0.2020527490892926
0,0.038856311424358525
0,0.03439654530705627
0,0.138599651890832
0,0.028963660871660364
0,0.16411016599552053
0,0.250430778071687
0,0.10425106738064738
0,0.038969325052725316
0,0.2845496974281363
0,0.04406174131341878
0,0.040313717481252336
0,0.15759791312990967
0,0.034717339116173807
0,0.0394396926905658
0,0.03495223941029724
0,0.2119883178053676
0,0.03914926019874776
0,0.0311139870334316
0,0.10724070587673706
0,0.05721124281754364
0,0.3590775758430764
0,0.05799217159683645
0,0.02803798623987141
0,0.2469540012849344
0,0.16892474627978096
0,0.03595502473212575
0,0.1742146276944393
0,0.06268693788631541
0,0.044491326486742144
0,0.4210057387480864
0,0.18878551310784109
0,0.1516646388414744
0,0.12181215189598706
0,0.13031583541148414
0,0.16786706125414053
0,0.0847861734596459
0,0.16961525420884827
0,0.03647150703378621
0,0.372149823485194
0,0.09476384601077514
0,0.2660493778215872
0,0.17239550642065105
0,0.2563012061086861
0,0.09501321895702464
0,0.26704351624121536
0,0.1964895286270089
0,0.06953443385459279
0,0.2267300196596093
0,0.0428343334713498
0,0.2911188948798824
0,0.16742079614384753
0,0.3522570648708859
0,0.13640781995412465
0,0.2377404143681397
0,0.2101788979929846
0,0.34742927631816345
0,0.2781140043123348
0,0.19380925394393306
0,0.038800585914302466
0,0.24026737825290576
0,0.1283634160016034
0,0.275596680270659
0,0.12564401691024366
0,0.16444317875681702
0,0.1041758253767684
0,0.17324352586591565
0,0.03139788556743317
0,0.13513585200180878
0,0.05575690801079214
0,0.23778964055551066
0,0.14156830149727895
0,0.2535378618820293
0,0.20193206297384725
0,0.08044619012523346
0,0.23696403608128835
0,0.1942063215616588
0,0.2390701271392204
0,0.4381857349260433
0,0.5376602101164896
0,0.12383976820352915
0,0.11987584990424086
0,0.12669928331632874
0,0.2445392495877033
0,0.2404041338611293
0,0.1477927428645056
0,0.07458699474463593
0,0.05638869227589782
0,0.3360536102507565
0,0.2762829484166326
0,0.2342289307632962
0,0.35459868106487635
0,0.1325161005999591
0,0.2839107320115373
0,0.16869389688646474
0,0.11046920918129588
0,0.2706812507397419
0,0.3000593286108326
0,0.2553501809770996
0,0.16585682533882762
0,0.18582838008532654
0,0.1638552570665205
0,0.4818452538267986
0,0.31080079582091924
0,0.18710866892659986
0,0.1921571251508352
0,0.4241275602095837
0,0.2954108968779847
0,0.1716368053410504
0,0.21239498902011567
0,0.2393692365369281
0,0.2963131992398081
0,0.06356962145985777
0,0.2888532216484482
0,0.2567628726765916
0,0.14391998624479452
0,0.3231991307960974
0,0.2880650935946284
0,0.30126994566337484
0,0.19492446651329864
0,0.16173121413669067
0,0.1628948788385134
0,0.3791362528462667
0,0.1818371910501171
0,0.09503315751617014
0,0.512070926862794
0,0.2606740197217142
0,0.4336703208249968
0,0.1287928497469103
0,0.3390468818110388
0,0.19119465723633766
0,0.11491939908749348
0,0.3561550241869849
0,0.3612286913636569
0,0.15683215051083954
0,0.2867044778289022
0,0.2474497451975539
0,0.161477356343656
0,0.33898050237346344
0,0.28238306013313497
0,0.236972824947254
0,0.18995917165601567
0,0.4885029939783586
0,0.5095240149546314
0,0.12331588123295754
0,0.16537940824354014
0,0.09264246837512867
0,0.06259382415462189
0,0.16200392310683787
0,0.1270025791348638
0,0.15062247418068553
0,0.27988991302412913
0,0.7253035937209387
0,0.26046700211795604
0,0.13664351282893006
0,0.10070896470868906
0,0.3395917816339312
0,0.1748766641359072
0,0.15814860769220296
0,0.3302746172490958
0,0.15793697334624626
0,0.22508100077912616
0,0.2314070044337092
0,0.15529107483657634
0,0.19423526364403798
0,0.06803879544541648
0,0.32767155605393483
0,0.15934457005681213
0,0.04785382103275604
0,0.3810912976796562
0,0.18220466858631856
0,0.15880171189437042
0,0.20075749303843526
0,0.21099024205594447
0,0.2896565335827905
0,0.17272204643971212
0,0.21366094173611816
0,0.073405567053202
0,0.2570489548348092
0,0.5122052173356753
0,0.15976984758634827
0,0.3015586629107192
0,0.3278563157529444
0,0.16196491186683235
0,0.2269500189939061
0,0.2629372795691361
0,0.295881086305992
0,0.467292653547751
0,0.19908035043123606
0,0.06519791725519541
0,0.19639787802825104
0,0.3776525015363822
0,0.34631415043730995
0,0.39153660350554703
0,0.3113481301713634
0,0.180379322251758
0,0.5845053818177532
0,0.3230148288043769
0,0.06193842275722605
0,0.3713384097492373
0,0.2274719122293833
0,0.28753085635803843
0,0.0770659092310313
0,0.2340345624330881
0,0.21426891475110446
0,0.12898967636598124
0,0.2741354059528661
0,0.13087873603846578
0,0.11345345265156515
0,0.3693003521577733
0,0.1721912179444287
0,0.12783834579828626
0,0.4190709433845572
0,0.1637504155168662
0,0.2512352590423983
0,0.6172358309094971
0,0.4070331031406248
0,0.3506933111395385
0,0.4763862462462606
0,0.2368087929648321
0,0.11757553751404225
0,0.12198293531263192
0,0.5296483015691912
0,0.13918824856345713
0,0.4880918522138853
0,0.13213662118525116
0,0.170038244208774
0,0.25478729102257136
0,0.1363595482465383
0,0.3098422228484541
0,0.1203723070589272
0,0.1620395054688325
0,0.07095866589932831
0,0.3570385267202919
0,0.33701202273368835
0,0.2390292480185225
0,0.3958106620891674
0,0.414534132122188
0,0.3152484144713428
0,0.8794177496755445
0,0.4274878940872244
0,0.16797763995222148
0,0.4726688736999357
0,0.6080632542033453
0,0.5922723746783025
0,0.2261076714541461
0,0.2595325805045463
0,0.04926668308876658
0,0.4270476698875427
0,0.3166333676592724
0,0.5204014538510426
0,0.3252961877230052
0,0.5915016926623679
0,0.20832634737362726
0,0.5186677811717665
0,0.2183830540727925
0,0.1777183792075595
0,0.460347879879378
0,0.3836595198592624
0,0.4265948848144429
0,0.09600453602301108
0,0.3450351770262461
0,0.16625966252507385
0,0.4161903868253166
0,0.20765612294545044
0,0.1590721216556188
0,0.1286613280708725
0,0.24032290159045044
0,0.0832470349363379
0,0.04686853370151002
0,0.4546467484654607
0,0.29536807516942154
0,0.4249412421439145
0,0.13344775663839806
0,0.3009271549211966
0,0.20437187318866312
0,0.05180436856037862
0,0.13291672274873068
0,0.10456641864132232
0,0.15348706374297272
0,0.40795824414974935
0,0.21142885330561045
0,0.5059918990811786
0,0.054473150420833234
0,0.06998613235112783
0,0.6161554383265005
0,0.12640551054799876
0,0.3559631608627938
0,0.3250380971947232
0,0.13993309840962698
0,0.4389978175026339
0,0.12893514053241628
0,0.4653364129968591
0,0.1759363300091511
0,0.4011711373522475
0,0.16171157803084402
0,0.7425734644403329
0,0.11908797476742715
0,0.542637353813326
0,0.09755571629550007
0,0.07320429344434998
0,0.15477133280522115
0,0.10886629046620544
0,0.2015388736853728
0,0.34889459690532165
0,0.17643914955693318
0,0.4314824417233467
0,0.3870805385144981
0,0.35274246818310506
0,0.17061537826383433
0,0.299235892054197
0,0.12050113404119335
0,0.22172006159215368
0,0.08254780962660503
0,0.3153075650334358
0,0.12824085676992258
0,0.18746788840036133
0,0.12331588123295754
0,0.15364554403601471
0,0.12382856816858855
0,0.15213267545442322
0,0.05000899047464935
0,0.06187382904258931
0,0.5779247130896594
0,0.12039133181443085
0,0.3513176012280825
0,0.11463292547174395
0,0.2983210054603783
0,0.1357138833484134
0,0.05755217494191345
0,0.32197038225225505
0,0.42684401028059626
0,0.2579825315121058
0,0.058473337340999236
0,0.1726077102326058
0,0.18365201756760885
0,0.1612965545138797
0,0.3425164484494442
0,0.06810726507289988
0,0.10793349388483407
0,0.2887887076751606
0,0.2051597769195969
0,0.4467646627611405
0,0.1690256370080484
0,0.3098631227338636
0,0.2144923733698355
0,0.18413389695657267
0,0.2551204550105173
0,0.08328032976872213
0,0.30791708746471924
0,0.4376123114614874
0,0.3683676303842584
0,0.5925960810603322
0,0.050217721913311975
0,0.3191315769343763
0,0.12039700069942992
0,0.14085771868357788
0,0.12483030074351542
0,0.2432447148335947
0,0.19410629691304385
0,0.07177232085047547
0,0.3082167022937053
0,0.2902931973740861
0,0.5353316829816714
0,0.5659139675868524
0,0.3034431652442829
0,0.12220690701458906
0,0.22987164436159915
0,0.3740670344716793
0,0.32899460136084946
0,0.5492407949389638
0,0.2046489038982907
0,0.3090199952995455
0,0.3596925626735429
0,0.5225063872498434
0,0.3150482258281192
0,0.15106577244964806
0,0.28927617842281184
0,0.11803610904796702
0,0.29398098346349355
0,0.43151298427098506
0,0.3116220235824585
0,0.2704915033804404
0,0.2995787436092222
0,0.1736622436626537
0,0.17620166169630513
0,0.4194210018660571
0,0.4194210018660571
0,0.5077214261164537
0,0.241648317390197
0,0.4128648485686328
0,0.2659293380943505
0,0.1417954274126001
0,0.5775364893111024
0,0.20563985850359945
0,0.22289504714914266
0,0.6336784217808697
0,0.09592387321833018
0,0.13169759350853993
0,0.2817370011597067
0,0.3183354674964338
0,0.5250032443452526
0,0.2602195868621001
0,0.23289227767570603
0,0.5241263476577964
0,0.217318328449855
0,0.3128446864115225
0,0.15192230005522034
0,0.17879292610529307
0,0.4008086456640346
0,0.20088615651066244
0,0.1289373467097411
0,0.25002762775968856
0,0.4842378072239257
0,0.2861662341936214
0,0.2571791104368262
0,0.2599433016132664
0,0.3026356270184388
0,0.22981914032149964
0,0.20931634548548106
0,0.2847092054985665
0,0.11426163203007468
0,0.2995794365132177
0,0.2624827075648952
0,0.27243479200311604
0,0.3015477902985908
0,0.2333601616524361
0,0.2889641966368701
0,0.2607552763578054
0,0.13500045924573334
0,0.3439492953790201
0,0.1781219525917156
0,0.3528164516429644
0,0.2136886389674368
0,0.3041660809839094
0,0.4147639830370207
0,0.30991934843965474
0,0.30845530351271505
0,0.08276099006871918
0,0.10244154366287027
0,0.186428068457423
0,0.15513972374233045
0,0.22586153528174835
0,0.20022670078921967
0,0.11934012818980864
0,0.18248473953556368
0,0.13384746860813446
0,0.13369476956290172
0,0.20401303832595408
0,0.2269401356980607
0,0.1763311270120982
0,0.6425253426706469
0,0.2160031980759388
0,0.1615767615872461
0,0.25094536792587585
0,0.1925634608880894
0,0.18660549779196045
0,0.1662079784515742
0,0.2689944183504259
0,0.1540935289215397
0,0.3129932074933439
0,0.04522225824562276
0,0.1149367835070636
0,0.16288092490789052
0,0.08168692202181428
0,0.24781970780443496
0,0.21431667538913526
0,0.265665021297094
0,0.3384409925422153
0,0.158171982378573
0,0.26519538502435425
0,0.3155279697195904
0,0.09621264000196716
0,0.12808013042888122
0,0.1908992561134132
0,0.28131130015527883
0,0.1995818937146986
0,0.26724294552931915
0,0.22629522471814545
0,0.2252401951197032
0,0.12123023738732208
0,0.1927744407911558
0,0.2037705972387984
0,0.25374425746299123
0,0.23377440426800694
0,0.13751512443697134
0,0.5587337818500158
0,0.1119757053014394
0,0.18704118358122326
0,0.168034735563639
0,0.18460444663022013
0,0.1119757053014394
0,0.18429826441648844
0,0.099873964850967
0,0.2556635630694596
0,0.06925229124120769
0,0.13358607324394026
0,0.08780608628247233
0,0.4646217098107209
0,0.06700123645163869
0,0.6734445148927939
0,0.21733153248960912
0,0.223659742522884
0,0.06456430054999683
0,0.1470102629548794
0,0.16579701127232727
0,0.18716017197112772
0,0.2313558938535484
0,0.18432063186490846
0,0.7019758983137641
0,0.16068346919240173
0,0.3207402539414328
0,0.5402143119356116
0,0.06397404541840424
0,0.5567440018057823
0,0.15945276899917704
0,0.3614289114201391
0,0.240933498820743
0,0.4763033096049283
0,0.2062833792454487
0,0.136532682019311
0,0.12152073834393473
0,0.3180332421451002
0,0.3965984550682273
0,0.28398040289411675
0,0.09290712105261313
0,0.2872031033039093
0,0.09565451499578116
0,0.4863484227979506
0,0.24738411726178344
0,0.05548988484047557
0,0.1921731620221525
0,0.20726356514402333
0,0.1089348809139149
0,0.4532892325439969
0,0.39232651990007705
0,0.5094861130456667
0,0.3457007488688907
0,0.10408392306920644
0,0.11925527050688454
0,0.29089865893931
0,0.6558056663017016
0,0.37184566380204376
0,0.17682390519090596
0,0.4260741512517672
0,0.4720683528764827
0,0.07047800276730509
0,0.1416670430350948
0,0.3383510483277811
0,0.2077478283160442
0,0.3825468622349404
0,0.23829226155538816
0,0.4107507277984877
0,0.07330073375959656
0,0.07130287627916078
0,0.4109131464281598
0,0.671621621460528
0,0.2336263890201981
0,0.3309149089697245
0,0.39680140123174
0,0.37373826833995616
0,0.22085051359357047
0,0.19465923953700714
0,0.12017608333278353
0,0.4695343761830717
0,0.31758647915479304
0,0.3529305533581489
0,0.3510681032328993
0,0.32875313227241104
0,0.12488278988245373
0,0.22705148643738515
0,0.2029202628780056
0,0.3300407095938116
0,0.11224976745811666
0,0.10085805203463584
0,0.2126573823593758
0,0.35968164334426056
0,0.08146481578414501
0,0.1848669285709793
0,0.15585829116202687
0,0.3780299066691786
0,0.5973986894697756
0,0.329162448241904
0,0.19951369794639384
0,0.44546707578607503
0,0.2232462667130135
0,0.09508893457618917
0,0.22554128959372235
0,0.051177788425136206
0,0.3659459122934857
0,0.5946194916158111
0,0.4901300566019239
0,0.1367049716614388
0,0.05741821269731263
0,0.4458599763142096
0,0.17151241648841553
0,0.16164054258449656
0,0.2545704334168821
0,0.262676794786711
0,0.20182128854700032
0,0.3927967053007435
0,0.15206258361404001
0,0.468885670239861
0,0.2269500189939061
0,0.21246997609331797
0,0.09574791225227153
0,0.3720340412613508
0,0.19899364500432404
0,0.4818415218913877
0,0.33262039882105754
0,0.4164797591196524
0,0.21654135149878428
0,0.12176031518626862
0,0.12437927722930907
0,0.2373539072436255
0,0.2330460790041331
0,0.3229430253441269
0,0.42074616132555787
0,0.2296094378909549
0,0.2604333283127965
0,0.1269036644213909
0,0.07074035019487945
0,0.4317737493563343
0,0.358777879863172
0,0.457142593892845
0,0.13362585692792328
0,0.16249587568076884
0,0.2357348932607753
0,0.11892605391708574
0,0.26852728788917124
0,0.2946567090379225
0,0.5023193415757772
0,0.2982443983893137
0,0.4285342916846275
0,0.10671640409005656
0,0.4844860968154829
0,0.062039966518814486
0,0.10883122521477773
0,0.41102566288129705
0,0.3158747642426878
0,0.33593183594780995
0,0.1421736478805542
0,0.3698146010975581
0,0.6279175855420731
0,0.08448199806986634
0,0.3619569600433916
0,0.19596049632575066
0,0.17612284180280324
0,0.32377989127023804
0,0.1505204721077068
0,0.3009875489247812
0,0.5540935840155627
0,0.6347151133861091
0,0.17562259210122594
0,0.5077660188481614
0,0.2384043694347948
0,0.7435600724373315
0,0.33364617170111555
0,0.6011565686077684
0,0.3790185185703071
0,0.3913037644044773
0,0.469016227770496
0,0.39132761753894185
0,0.5816470995746754
0,0.4228617790583018
0,0.31949459902338084
0,0.2276558819654826
0,0.17624713762386424
0,0.6233522722849975
0,0.03816142114433085
0,0.5023418060831122
0,0.4794853921677616
0,0.5093797419119526
0,0.09285928268690367
0,0.10397155361401067
0,0.11514616818041412
0,0.16484773602034594
0,0.5043676801629968
0,0.28975195175892604
0,0.19538817776216044
0,0.4352368229144329
0,0.1439623961577544
0,0.08102827136581002
0,0.3876721927443065
0,0.16702713676401082
0,0.41373775939683655
0,0.1381510109514803
0,0.1620145568976531
0,0.5033886911901269
0,0.14260725717286804
0,0.7712160294523109
0,0.3654339760541916
0,0.3179988973849529
0,0.2681253641038328
0,0.5016051415051963
0,0.1569679363353832
0,0.4763030679644765
0,0.2365056936805313
0,0.2428961653967161
0,0.2455939247801497
0,0.28111637363562714
0,0.1909249984734768
0,0.1659052380033441
0,0.4757850907138877
0,0.2646121841830176
0,0.15715862448151052
0,0.5583142177075953
0,0.26717899135641154
0,0.39169952031728383
0,0.2904101710867237
0,0.30536819007751104
0,0.2713005059474224
0,0.2999755514634622
0,0.2590649699842608
0,0.18237208997881094
0,0.12492239153062976
0,0.21892741715183128
0,0.3245167647664612
0,0.3418658295193234
0,0.8119125434675732
0,0.3326028098125715
0,0.4384715572200917
0,0.2363149052536165
0,0.12289026137944815
0,0.21029055843482147
0,0.3164732504535366
0,0.3096670758079838
0,0.15871800925280602
0,0.104345086458567
0,0.4268212948699255
0,0.7216013476655291
0,0.4509559559660989
0,0.18689322471618647
0,0.13947014228717702
0,0.1940710174070822
0,0.3856099701008281
0,0.2968597939691028
0,0.4398818942340644
0,0.25626285172797536
0,0.2705280829120327
0,0.30048522252488785
0,0.6344507762507812
0,0.03904342490273549
0,0.20110624142595235
0,0.13965850907403066
0,0.4490255890665827
0,0.3651420953305992
0,0.44782194978482015
0,0.5575401617868527
0,0.4420743967230255
0,0.22185373266001007
0,0.6681477097240653
0,0.4593424134560533
0,0.4384447130802516
0,0.4315382302612871
0,0.5723683463560568
0,0.17573533791142534
0,0.4976551953602482
0,0.3888348087265685
0,0.13640631695051453
0,0.17728044052381775
0,0.3618752650312476
0,0.2044129375670407
0,0.11941625943055025
0,0.3316109621444264
0,0.2709482857907141
0,0.32952334429766683
0,0.21393791485477145
0,0.2672983504630424
0,0.6044347841997404
0,0.13575245883013753
0,0.2936458539318394
0,0.3408040422442797
0,0.3158265078389967
0,0.4111689168053705
0,0.2504869055103611
0,0.21578444862687907
0,0.1943757662902007
0,0.3245167647664612
0,0.5587592463235598
0,0.2181375751624236
0,0.1838756558057424
0,0.3936602563874142
0,0.14858620190942606
0,0.16677489796200318
0,0.2380759683815209
0,0.10397155361401067
0,0.35028591913145946
0,0.2891233760762859
0,0.1639515596467096
0,0.18002256992700938
0,0.38168176636099815
0,0.4154623142770819
0,0.2440750461977881
0,0.6708333331185419
0,0.1993062774071822
0,0.3845203132242769
0,0.4297941097536603
0,0.23675289649415665
0,0.32478841293502503
0,0.3253084396993792
0,0.28736400674726514
0,0.31638606295392324
0,0.5145184325205313
0,0.3669243124691216
0,0.16685919826095166
0,0.19692794817524986
0,0.463807640848933
0,0.415685474268488
0,0.22481446330611765
0,0.3207159211506715
0,0.5069244812066491
0,0.4183133055229444
0,0.3749061694016328
0,0.1688160123051824
0,0.17425892401385956
0,0.26116695839005544
0,0.35923501526987234
0,0.13658468465547302
0,0.15842601576366944
0,0.2230984890783156
0,0.2186419659772435
0,0.2171258394782608
0,0.2348440176731831
0,0.2785047816263663
0,0.3503447905988306
